WORD_ID,SENTENCE_ID,CHRON_ID,WORD,PART_OF_SPEECH,CONTENT_WORD,WORD_LENGTH,IA_AREA,IA_TOP,IA_BOTTOM,IA_LEFT,IA_RIGHT
4_89_59,4_634,49569,a,DET,0,1,1320,340,406,380,400
4_89_60,4_634,49570,stain,NOUN,1,5,3960,340,406,400,460
4_89_61,4_634,49571,on,ADP,0,2,1914,340,406,460,489
4_89_62,4_634,49572,the,DET,0,3,2640,340,406,489,529
4_89_63,4_634,49573,carpet,NOUN,1,6,4620,340,406,529,599
4_89_64,4_634,49574,in,ADP,0,2,1980,340,406,599,629
4_89_65,4_634,49575,Mrs,NOUN,1,3,3234,340,406,629,678
4_89_67,4_634,49576,room,NOUN,1,4,5478,340,406,810,893
4_89_68,4_635,49577,There,ADV,0,5,5478,406,472,66,149
4_89_69,4_635,49578,were,VERB,1,4,3300,406,472,149,199
4_89_70,4_635,49579,some,DET,0,4,3300,406,472,199,249
4_89_71,4_635,49580,peculiar,ADJ,1,8,6006,406,472,249,340
4_89_72,4_635,49581,points,NOUN,1,6,4554,406,472,340,409
4_89_73,4_635,49582,about,ADP,0,5,3960,406,472,409,469
4_89_74,4_635,49583,that,DET,0,4,3300,406,472,469,519
4_89_75,4_635,49584,stain,NOUN,1,5,4554,406,472,519,588
4_89_76,4_636,49585,It,PRON,0,2,2046,406,472,588,619
4_89_77,4_636,49586,was,VERB,1,3,2640,406,472,619,659
4_89_78,4_636,49587,still,ADV,1,5,3960,406,472,659,719
4_89_79,4_636,49588,damp,ADJ,1,4,3894,406,472,719,778
4_89_80,4_636,49589,it,PRON,0,2,2046,406,472,778,809
4_89_81,4_636,49590,exhaled,VERB,1,7,5346,406,472,809,890
4_89_82,4_636,49591,a,DET,0,1,2904,406,472,890,934
4_89_83,4_636,49592,strong,ADJ,1,6,6204,472,538,66,160
4_89_84,4_636,49593,odour,NOUN,1,5,3960,472,538,160,220
4_89_85,4_636,49594,of,ADP,0,2,1980,472,538,220,250
4_89_86,4_636,49595,coffee,NOUN,1,6,5148,472,538,250,328
4_89_87,4_636,49596,and,CONJ,0,3,2772,472,538,328,370
4_89_88,4_636,49597,imbedded,VERB,1,8,5940,472,538,370,460
4_89_89,4_636,49598,in,ADP,0,2,1914,472,538,460,489
4_89_90,4_636,49599,the,DET,0,3,2640,472,538,489,529
4_89_91,4_636,49600,nap,NOUN,1,3,2706,472,538,529,570
4_89_92,4_636,49601,of,ADP,0,2,1914,472,538,570,599
4_89_93,4_636,49602,the,DET,0,3,2640,472,538,599,639
4_89_94,4_636,49603,carpet,NOUN,1,6,4620,472,538,639,709
4_89_95,4_636,49604,I,PRON,0,1,1320,472,538,709,729
4_89_96,4_636,49605,found,VERB,1,5,4026,472,538,729,790
4_89_97,4_636,49606,some,DET,0,4,3234,472,538,790,839
4_89_98,4_636,49607,little,ADJ,1,6,6204,472,538,839,933
4_89_99,4_636,49608,splinters,NOUN,1,9,6150,538,588,66,189
4_89_100,4_636,49609,of,ADP,0,2,1550,538,588,189,220
4_89_101,4_636,49610,china,NOUN,0,5,4500,538,588,220,310
4_90_1,4_637,49611,What,DET,0,4,3626,93,142,65,139
4_90_2,4_637,49612,had,VERB,1,3,2009,93,142,139,180
4_90_3,4_637,49613,happened,VERB,1,8,4361,93,142,180,269
4_90_4,4_637,49614,was,VERB,1,3,1960,93,142,269,309
4_90_5,4_637,49615,plain,ADJ,1,5,2940,93,142,309,369
4_90_6,4_637,49616,to,ADP,0,2,1470,93,142,369,399
4_90_7,4_637,49617,me,PRON,0,2,1911,93,142,399,438
4_90_8,4_637,49618,for,ADP,0,3,2058,93,142,438,480
4_90_9,4_637,49619,not,PRT,0,3,1911,93,142,480,519
4_90_10,4_637,49620,two,NUM,0,3,1960,93,142,519,559
4_90_11,4_637,49621,minutes,NOUN,1,7,3920,93,142,559,639
4_90_12,4_637,49622,before,CONJ,0,6,3430,93,142,639,709
4_90_13,4_637,49623,I,PRON,0,1,980,93,142,709,729
4_90_14,4_637,49624,had,VERB,1,3,2009,93,142,729,770
4_90_15,4_637,49625,placed,VERB,1,6,3381,93,142,770,839
4_90_16,4_637,49626,my,PRON,0,2,2695,93,142,839,894
4_90_17,4_637,49627,little,ADJ,1,6,6138,142,208,66,159
4_90_18,4_637,49628,case,NOUN,1,4,3300,142,208,159,209
4_90_19,4_637,49629,on,ADP,0,2,1980,142,208,209,239
4_90_20,4_637,49630,the,DET,0,3,2640,142,208,239,279
4_90_21,4_637,49631,table,NOUN,1,5,3960,142,208,279,339
4_90_22,4_637,49632,near,ADP,0,4,3300,142,208,339,389
4_90_23,4_637,49633,the,DET,0,3,2640,142,208,389,429
4_90_24,4_637,49634,window,NOUN,1,6,5214,142,208,429,508
4_90_25,4_637,49635,and,CONJ,0,3,2706,142,208,508,549
4_90_26,4_637,49636,the,DET,0,3,2640,142,208,549,589
4_90_27,4_637,49637,table,NOUN,1,5,4488,142,208,589,657
4_90_28,4_637,49638,tilting,VERB,1,7,5478,142,208,657,740
4_90_29,4_637,49639,up,ADV,1,2,2508,142,208,740,778
4_90_30,4_637,49640,had,VERB,1,3,4356,142,208,778,844
4_90_31,4_637,49641,deposited,VERB,1,9,8184,208,274,66,190
4_90_32,4_637,49642,it,PRON,0,2,1914,208,274,190,219
4_90_33,4_637,49643,upon,ADP,0,4,3300,208,274,219,269
4_90_34,4_637,49644,the,DET,0,3,2640,208,274,269,309
4_90_35,4_637,49645,floor,NOUN,1,5,4026,208,274,309,370
4_90_36,4_637,49646,on,ADP,0,2,1980,208,274,370,400
4_90_37,4_637,49647,precisely,ADV,1,9,6534,208,274,400,499
4_90_38,4_637,49648,the,DET,0,3,2640,208,274,499,539
4_90_39,4_637,49649,identical,ADJ,1,9,6600,208,274,539,639
4_90_40,4_637,49650,spot,NOUN,1,4,3894,208,274,639,698
4_90_41,4_638,49651,In,ADP,0,2,2112,208,274,698,730
4_90_42,4_638,49652,exactly,ADV,1,7,5214,208,274,730,809
4_90_43,4_638,49653,the,DET,0,3,2640,208,274,809,849
4_90_44,4_638,49654,same,DET,0,4,4884,208,274,849,923
4_90_45,4_638,49655,way,NOUN,1,3,4752,274,340,65,137
4_90_46,4_638,49656,Mrs,NOUN,1,3,3366,274,340,137,188
4_90_48,4_638,49657,had,VERB,1,3,2640,274,340,300,340
4_90_49,4_638,49658,laid,VERB,1,4,3300,274,340,340,390
4_90_50,4_638,49659,down,ADV,1,4,3300,274,340,390,440
4_90_51,4_638,49660,her,PRON,0,3,2640,274,340,440,480
4_90_52,4_638,49661,cup,NOUN,1,3,2640,274,340,480,520
4_90_53,4_638,49662,of,ADP,0,2,1980,274,340,520,550
4_90_54,4_638,49663,coffee,NOUN,1,6,4554,274,340,550,619
4_90_55,4_638,49664,on,ADP,0,2,2046,274,340,619,650
4_90_56,4_638,49665,reaching,VERB,1,8,5940,274,340,650,740
4_90_57,4_638,49666,her,PRON,0,3,2640,274,340,740,780
4_90_58,4_638,49667,room,NOUN,1,4,3234,274,340,780,829
4_90_59,4_638,49668,the,DET,0,3,4224,274,340,829,893
4_90_60,4_638,49669,night,NOUN,1,5,5478,340,406,66,149
4_90_61,4_638,49670,before,CONJ,0,6,5214,340,406,149,228
4_90_62,4_638,49671,and,CONJ,0,3,2706,340,406,228,269
4_90_63,4_638,49672,the,DET,0,3,2640,340,406,269,309
4_90_64,4_638,49673,treacherous,ADJ,1,11,7920,340,406,309,429
4_90_65,4_638,49674,table,NOUN,1,5,3960,340,406,429,489
4_90_66,4_638,49675,had,VERB,1,3,2706,340,406,489,530
4_90_67,4_638,49676,played,VERB,1,6,4620,340,406,530,600
4_90_68,4_638,49677,her,PRON,0,3,2574,340,406,600,639
4_90_69,4_638,49678,the,DET,0,3,2640,340,406,639,679
4_90_70,4_638,49679,same,DET,0,4,3300,340,406,679,729
4_90_71,4_638,49680,trick,NOUN,1,5,4620,340,406,729,799
4_90_72,4_639,49681,What,DET,0,4,5544,340,406,799,883
4_90_73,4_639,49682,happened,VERB,1,8,7524,406,472,66,180
4_90_74,4_639,49683,next,NUM,0,4,3234,406,472,180,229
4_90_75,4_639,49684,is,VERB,1,2,1980,406,472,229,259
4_90_76,4_639,49685,mere,ADJ,1,4,3300,406,472,259,309
4_90_77,4_639,49686,guess,NOUN,1,5,3960,406,472,309,369
4_90_78,4_639,49687,work,NOUN,1,4,3366,406,472,369,420
4_90_79,4_639,49688,on,ADP,0,2,1914,406,472,420,449
4_90_80,4_639,49689,my,PRON,0,2,2046,406,472,449,480
4_90_81,4_639,49690,part,NOUN,1,4,3828,406,472,480,538
4_90_82,4_639,49691,but,CONJ,0,3,2706,406,472,538,579
4_90_83,4_639,49692,I,PRON,0,1,1320,406,472,579,599
4_90_84,4_639,49693,should,VERB,1,6,4686,406,472,599,670
4_90_85,4_639,49694,say,VERB,1,3,2574,406,472,670,709
4_90_86,4_639,49695,that,DET,0,4,3300,406,472,709,759
4_90_87,4_639,49696,Mrs,NOUN,1,3,4686,406,472,759,830
4_90_89,4_639,49697,picked,VERB,1,6,3500,472,522,200,270
4_90_90,4_639,49698,up,ADV,1,2,1450,472,522,270,299
4_90_91,4_639,49699,the,DET,0,3,2000,472,522,299,339
4_90_92,4_639,49700,broken,VERB,1,6,3550,472,522,339,410
4_90_93,4_639,49701,cup,NOUN,1,3,2000,472,522,410,450
4_90_94,4_639,49702,and,CONJ,0,3,2000,472,522,450,490
4_90_95,4_639,49703,placed,VERB,1,6,3500,472,522,490,560
4_90_96,4_639,49704,it,PRON,0,2,1450,472,522,560,589
4_90_97,4_639,49705,on,ADP,0,2,1500,472,522,589,619
4_90_98,4_639,49706,the,DET,0,3,2000,472,522,619,659
4_90_99,4_639,49707,table,NOUN,1,5,3000,472,522,659,719
4_90_100,4_639,49708,by,ADP,0,2,1500,472,522,719,749
4_90_101,4_639,49709,the,DET,0,3,2000,472,522,749,789
4_90_102,4_639,49710,bed,NOUN,1,3,3550,472,522,789,860
4_91_1,4_640,49711,Feeling,NOUN,1,7,5096,93,142,65,169
4_91_2,4_640,49712,in,ADP,0,2,1519,93,142,169,200
4_91_3,4_640,49713,need,VERB,1,4,2450,93,142,200,250
4_91_4,4_640,49714,of,ADP,0,2,1470,93,142,250,280
4_91_5,4_640,49715,a,DET,0,1,980,93,142,280,300
4_91_6,4_640,49716,stimulant,NOUN,1,9,4851,93,142,300,399
4_91_7,4_640,49717,of,ADP,0,2,1519,93,142,399,430
4_91_8,4_640,49718,some,DET,0,4,2401,93,142,430,479
4_91_9,4_640,49719,kind,NOUN,1,4,2891,93,142,479,538
4_91_10,4_640,49720,she,PRON,0,3,2009,93,142,538,579
4_91_11,4_640,49721,heated,VERB,1,6,3479,93,142,579,650
4_91_12,4_640,49722,up,ADV,1,2,1470,93,142,650,680
4_91_13,4_640,49723,her,PRON,0,3,1960,93,142,680,720
4_91_14,4_640,49724,cocoa,NOUN,1,5,3332,93,142,720,788
4_91_15,4_640,49725,and,CONJ,0,3,2058,93,142,788,830
4_91_16,4_640,49726,drank,VERB,1,5,4116,93,142,830,914
4_91_17,4_640,49727,it,PRON,0,2,3498,142,208,66,119
4_91_18,4_640,49728,off,ADV,1,3,2640,142,208,119,159
4_91_19,4_640,49729,then,ADV,1,4,3366,142,208,159,210
4_91_20,4_640,49730,and,CONJ,0,3,2574,142,208,210,249
4_91_21,4_640,49731,there,ADV,0,5,4488,142,208,249,317
4_91_22,4_641,49732,Now,ADV,1,3,2838,142,208,317,360
4_91_23,4_641,49733,we,PRON,0,2,1914,142,208,360,389
4_91_24,4_641,49734,are,VERB,1,3,2640,142,208,389,429
4_91_25,4_641,49735,faced,VERB,1,5,3960,142,208,429,489
4_91_26,4_641,49736,with,ADP,0,4,3366,142,208,489,540
4_91_27,4_641,49737,a,DET,0,1,1320,142,208,540,560
4_91_28,4_641,49738,new,ADJ,1,3,2640,142,208,560,600
4_91_29,4_641,49739,problem,NOUN,1,7,5742,142,208,600,687
4_91_30,4_642,49740,We,PRON,0,2,2112,142,208,687,719
4_91_31,4_642,49741,know,VERB,1,4,3366,142,208,719,770
4_91_32,4_642,49742,the,DET,0,3,2574,142,208,770,809
4_91_33,4_642,49743,cocoa,NOUN,1,5,5610,142,208,809,894
4_91_34,4_642,49744,contained,VERB,1,9,8184,208,274,66,190
4_91_35,4_642,49745,no,X,0,2,1914,208,274,190,219
4_91_36,4_642,49746,strychnine,NOUN,1,10,7854,208,274,219,338
4_91_37,4_643,49747,The,DET,0,3,2706,208,274,338,379
4_91_38,4_643,49748,coffee,NOUN,1,6,4620,208,274,379,449
4_91_39,4_643,49749,was,VERB,1,3,2640,208,274,449,489
4_91_40,4_643,49750,never,ADV,1,5,4026,208,274,489,550
4_91_41,4_643,49751,drunk,ADJ,1,5,4422,208,274,550,617
4_91_42,4_644,49752,Yet,ADV,1,3,2772,208,274,617,659
4_91_43,4_644,49753,the,DET,0,3,2640,208,274,659,699
4_91_44,4_644,49754,strychnine,NOUN,1,10,7260,208,274,699,809
4_91_45,4_644,49755,must,VERB,1,4,3300,208,274,809,859
4_91_46,4_644,49756,have,VERB,1,4,4884,208,274,859,933
4_91_47,4_644,49757,been,VERB,1,4,4884,274,340,66,140
4_91_48,4_644,49758,administered,VERB,1,12,8580,274,340,140,270
4_91_49,4_644,49759,between,ADP,0,7,5280,274,340,270,350
4_91_50,4_644,49760,seven,NUM,0,5,3960,274,340,350,410
4_91_51,4_644,49761,and,CONJ,0,3,2640,274,340,410,450
4_91_52,4_644,49762,nine,NUM,0,4,3234,274,340,450,499
4_91_53,4_644,49763,o'clock,NOUN,1,7,5280,274,340,499,579
4_91_54,4_644,49764,that,DET,0,4,3300,274,340,579,629
4_91_55,4_644,49765,evening,NOUN,1,7,5808,274,340,629,717
4_91_56,4_645,49766,What,DET,0,4,3432,274,340,717,769
4_91_57,4_645,49767,third,NUM,0,5,3960,274,340,769,829
4_91_58,4_645,49768,medium,NOUN,1,6,6270,274,340,829,924
4_91_59,4_645,49769,was,VERB,1,3,4224,340,406,65,129
4_91_61,4_645,49770,medium,NOUN,1,6,4686,340,406,229,300
4_91_62,4_645,49771,so,ADV,1,2,1914,340,406,300,329
4_91_63,4_645,49772,suitable,ADJ,1,8,5940,340,406,329,419
4_91_64,4_645,49773,for,ADP,0,3,2706,340,406,419,460
4_91_65,4_645,49774,disguising,VERB,1,10,7194,340,406,460,569
4_91_66,4_645,49775,the,DET,0,3,2640,340,406,569,609
4_91_67,4_645,49776,taste,NOUN,1,5,3960,340,406,609,669
4_91_68,4_645,49777,of,ADP,0,2,2046,340,406,669,700
4_91_69,4_645,49778,strychnine,NOUN,1,10,7194,340,406,700,809
4_91_70,4_645,49779,that,DET,0,4,3300,340,406,809,859
4_91_71,4_645,49780,it,PRON,0,2,3564,340,406,859,913
4_91_72,4_645,49781,is,VERB,1,2,3498,406,472,66,119
4_91_73,4_645,49782,extraordinary,ADJ,1,13,9306,406,472,119,260
4_91_74,4_645,49783,no,X,0,2,1914,406,472,260,289
4_91_75,4_645,49784,one,NUM,0,3,2640,406,472,289,329
4_91_76,4_645,49785,has,VERB,1,3,2640,406,472,329,369
4_91_77,4_645,49786,thought,NOUN,1,7,5280,406,472,369,449
4_91_78,4_645,49787,of,ADP,0,2,2046,406,472,449,480
4_91_79,4_645,49788,it,PRON,0,2,3300,406,472,480,530
4_91_81,4_646,49789,looked,VERB,1,6,4686,406,472,599,670
4_91_82,4_646,49790,round,ADJ,1,5,3894,406,472,670,729
4_91_83,4_646,49791,the,DET,0,3,2706,406,472,729,770
4_91_84,4_646,49792,room,NOUN,1,4,3828,406,472,770,828
4_91_85,4_646,49793,and,CONJ,0,3,4356,406,472,828,894
4_91_86,4_646,49794,then,ADV,1,4,3750,472,522,65,140
4_91_87,4_646,49795,answered,VERB,1,8,4500,472,522,140,230
4_91_88,4_646,49796,himself,PRON,0,7,4000,472,522,230,310
4_91_89,4_646,49797,impressively,ADV,1,12,6950,472,522,310,449
4_91_90,4_647,49798,Her,PRON,0,3,2500,472,522,449,499
4_91_91,4_647,49799,medicine,NOUN,1,8,6700,472,522,499,633
4_92_1,4_648,49800,Do,VERB,1,2,2989,93,142,68,129
4_92_2,4_648,49801,you,PRON,0,3,1960,93,142,129,169
4_92_3,4_648,49802,mean,VERB,1,4,2450,93,142,169,219
4_92_4,4_648,49803,that,DET,0,4,2450,93,142,219,269
4_92_5,4_648,49804,the,DET,0,3,1960,93,142,269,309
4_92_6,4_648,49805,murderer,NOUN,1,8,4459,93,142,309,400
4_92_7,4_648,49806,introduced,VERB,1,10,5341,93,142,400,509
4_92_8,4_648,49807,the,DET,0,3,1960,93,142,509,549
4_92_9,4_648,49808,strychnine,NOUN,1,10,5390,93,142,549,659
4_92_10,4_648,49809,into,ADP,0,4,2450,93,142,659,709
4_92_11,4_648,49810,her,PRON,0,3,1960,93,142,709,749
4_92_12,4_648,49811,tonic,NOUN,1,5,3920,93,142,749,829
4_92_13,4_648,49812,I,PRON,0,1,2156,93,142,829,873
4_92_14,4_648,49813,cried,VERB,1,5,6138,142,208,66,159
4_92_15,4_649,49814,There,ADV,0,5,4620,142,208,159,229
4_92_16,4_649,49815,was,VERB,1,3,2640,142,208,229,269
4_92_17,4_649,49816,no,X,0,2,1980,142,208,269,299
4_92_18,4_649,49817,need,VERB,1,4,3300,142,208,299,349
4_92_19,4_649,49818,to,ADP,0,2,1980,142,208,349,379
4_92_20,4_649,49819,introduce,VERB,1,9,6600,142,208,379,479
4_92_21,4_649,49820,it,PRON,0,2,2574,142,208,479,518
4_92_22,4_650,49821,It,PRON,0,2,2046,142,208,518,549
4_92_23,4_650,49822,was,VERB,1,3,2640,142,208,549,589
4_92_24,4_650,49823,already,ADV,1,7,5280,142,208,589,669
4_92_25,4_650,49824,therein,ADV,1,7,7260,142,208,669,779
4_92_26,4_650,49825,the,DET,0,3,2640,142,208,779,819
4_92_27,4_650,49826,mixture,NOUN,1,7,7326,142,208,819,930
4_92_28,4_651,49827,The,DET,0,3,4158,208,274,66,129
4_92_29,4_651,49828,strychnine,NOUN,1,10,7260,208,274,129,239
4_92_30,4_651,49829,that,DET,0,4,3300,208,274,239,289
4_92_31,4_651,49830,killed,VERB,1,6,4620,208,274,289,359
4_92_32,4_651,49831,Mrs,NOUN,1,3,3234,208,274,359,408
4_92_34,4_651,49832,was,VERB,1,3,2640,208,274,519,559
4_92_35,4_651,49833,the,DET,0,3,2640,208,274,559,599
4_92_36,4_651,49834,identical,ADJ,1,9,6600,208,274,599,699
4_92_37,4_651,49835,strychnine,NOUN,1,10,8844,208,274,699,833
4_92_38,4_651,49836,prescribed,VERB,1,10,8844,274,340,66,200
4_92_39,4_651,49837,by,ADP,0,2,1980,274,340,200,230
4_92_40,4_651,49838,Dr,NOUN,1,2,2442,274,340,230,267
4_92_42,4_652,49839,To,ADP,0,2,2046,274,340,358,389
4_92_43,4_652,49840,make,VERB,1,4,3300,274,340,389,439
4_92_44,4_652,49841,that,DET,0,4,3300,274,340,439,489
4_92_45,4_652,49842,clear,ADJ,1,5,3960,274,340,489,549
4_92_46,4_652,49843,to,ADP,0,2,1980,274,340,549,579
4_92_47,4_652,49844,you,PRON,0,3,3234,274,340,579,628
4_92_48,4_652,49845,I,PRON,0,1,1386,274,340,628,649
4_92_49,4_652,49846,will,NOUN,1,4,3366,274,340,649,700
4_92_50,4_652,49847,read,VERB,1,4,3234,274,340,700,749
4_92_51,4_652,49848,you,PRON,0,3,2706,274,340,749,790
4_92_52,4_652,49849,an,DET,0,2,1980,274,340,790,820
4_92_53,4_652,49850,extract,NOUN,1,7,6798,274,340,820,923
4_92_54,4_652,49851,from,ADP,0,4,4884,340,406,66,140
4_92_55,4_652,49852,a,DET,0,1,1320,340,406,140,160
4_92_56,4_652,49853,book,NOUN,1,4,3300,340,406,160,210
4_92_57,4_652,49854,on,ADP,0,2,1980,340,406,210,240
4_92_58,4_652,49855,dispensing,VERB,1,10,7194,340,406,240,349
4_92_59,4_652,49856,which,DET,0,5,4026,340,406,349,410
4_92_60,4_652,49857,I,PRON,0,1,1254,340,406,410,429
4_92_61,4_652,49858,found,VERB,1,5,4026,340,406,429,490
4_92_62,4_652,49859,in,ADP,0,2,1914,340,406,490,519
4_92_63,4_652,49860,the,DET,0,3,2640,340,406,519,559
4_92_64,4_652,49861,Dispensary,NOUN,1,10,7326,340,406,559,670
4_92_65,4_652,49862,of,ADP,0,2,1914,340,406,670,699
4_92_66,4_652,49863,the,DET,0,3,2640,340,406,699,739
4_92_67,4_652,49864,Red,ADJ,1,3,2706,340,406,739,780
4_92_68,4_652,49865,Cross,VERB,1,5,5478,340,406,780,863
4_92_69,4_652,49866,Hospital,NOUN,1,8,7458,406,472,66,179
4_92_70,4_652,49867,at,ADP,0,2,1980,406,472,179,209
4_92_72,4_652,49868,The,DET,0,3,3300,406,472,329,379
4_92_73,4_652,49869,following,VERB,1,9,6666,406,472,379,480
4_92_74,4_652,49870,prescription,NOUN,1,12,8580,406,472,480,610
4_92_75,4_652,49871,has,VERB,1,3,2574,406,472,610,649
4_92_76,4_652,49872,become,VERB,1,6,4620,406,472,649,719
4_92_77,4_652,49873,famous,ADJ,1,6,4620,406,472,719,789
4_92_78,4_652,49874,in,ADP,0,2,1980,406,472,789,819
4_92_79,4_652,49875,text,NOUN,1,4,4884,406,472,819,893
4_92_80,4_652,49876,books,NOUN,1,5,4850,472,522,66,163
4_92_82,4_652,49877,mixed,VERB,1,5,3000,472,522,289,349
4_92_83,4_652,49878,with,ADP,0,4,2550,472,522,349,400
4_92_84,4_652,49879,Bromide,NOUN,1,7,5500,472,522,400,510
4_93_1,4_653,49880,This,DET,0,4,3626,93,142,65,139
4_93_2,4_653,49881,solution,NOUN,1,8,4459,93,142,139,230
4_93_3,4_653,49882,deposits,VERB,1,8,4361,93,142,230,319
4_93_4,4_653,49883,in,ADP,0,2,1519,93,142,319,350
4_93_5,4_653,49884,a,DET,0,1,980,93,142,350,370
4_93_6,4_653,49885,few,DET,0,3,1960,93,142,370,410
4_93_7,4_653,49886,hours,NOUN,1,5,2891,93,142,410,469
4_93_8,4_653,49887,the,DET,0,3,1960,93,142,469,509
4_93_9,4_653,49888,greater,ADJ,1,7,3969,93,142,509,590
4_93_10,4_653,49889,part,NOUN,1,4,2401,93,142,590,639
4_93_11,4_653,49890,of,ADP,0,2,1470,93,142,639,669
4_93_12,4_653,49891,the,DET,0,3,1960,93,142,669,709
4_93_13,4_653,49892,strychnine,NOUN,1,10,5390,93,142,709,819
4_93_14,4_653,49893,salt,NOUN,1,4,2450,93,142,819,869
4_93_15,4_653,49894,as,CONJ,0,2,2646,93,142,869,923
4_93_16,4_653,49895,an,DET,0,2,3564,142,208,66,120
4_93_17,4_653,49896,insoluble,ADJ,1,9,6534,142,208,120,219
4_93_18,4_653,49897,bromide,NOUN,1,7,5280,142,208,219,299
4_93_19,4_653,49898,in,ADP,0,2,1980,142,208,299,329
4_93_20,4_653,49899,transparent,ADJ,1,11,7920,142,208,329,449
4_93_21,4_653,49900,crystals,NOUN,1,8,6468,142,208,449,547
4_93_22,4_654,49901,A,DET,0,1,1518,142,208,547,570
4_93_23,4_654,49902,lady,NOUN,1,4,3300,142,208,570,620
4_93_24,4_654,49903,in,ADP,0,2,1980,142,208,620,650
4_93_25,4_654,49904,England,NOUN,0,7,5280,142,208,650,730
4_93_26,4_654,49905,lost,VERB,1,4,3234,142,208,730,779
4_93_27,4_654,49906,her,PRON,0,3,2706,142,208,779,820
4_93_28,4_654,49907,life,NOUN,1,4,3234,142,208,820,869
4_93_29,4_654,49908,by,ADP,0,2,3630,142,208,869,924
4_93_30,4_654,49909,taking,VERB,1,6,6270,208,274,65,160
4_93_31,4_654,49910,a,DET,0,1,1320,208,274,160,180
4_93_32,4_654,49911,similar,ADJ,1,7,5214,208,274,180,259
4_93_33,4_654,49912,mixture,NOUN,1,7,5808,208,274,259,347
4_93_34,4_654,49913,the,DET,0,3,2772,208,274,347,389
4_93_35,4_654,49914,precipitated,VERB,1,12,8646,208,274,389,520
4_93_36,4_654,49915,strychnine,NOUN,1,10,7194,208,274,520,629
4_93_37,4_654,49916,collected,VERB,1,9,6666,208,274,629,730
4_93_38,4_654,49917,at,ADP,0,2,1914,208,274,730,759
4_93_39,4_654,49918,the,DET,0,3,2640,208,274,759,799
4_93_40,4_654,49919,bottom,NOUN,1,6,6666,208,274,799,900
4_93_41,4_654,49920,and,CONJ,0,3,4224,274,340,66,130
4_93_42,4_654,49921,in,ADP,0,2,1914,274,340,130,159
4_93_43,4_654,49922,taking,VERB,1,6,4620,274,340,159,229
4_93_44,4_654,49923,the,DET,0,3,2640,274,340,229,269
4_93_45,4_654,49924,last,NUM,0,4,3300,274,340,269,319
4_93_46,4_654,49925,dose,NOUN,1,4,3300,274,340,319,369
4_93_47,4_654,49926,she,PRON,0,3,2640,274,340,369,409
4_93_48,4_654,49927,swallowed,VERB,1,9,6666,274,340,409,510
4_93_49,4_654,49928,nearly,ADV,1,6,4620,274,340,510,580
4_93_50,4_654,49929,all,DET,0,3,2574,274,340,580,619
4_93_51,4_654,49930,of,ADP,0,2,2046,274,340,619,650
4_93_52,4_654,49931,it',PRON,0,3,3168,274,340,650,698
4_93_53,4_655,49932,Now,ADV,1,3,2772,274,340,698,740
4_93_54,4_655,49933,there,ADV,0,5,3894,274,340,740,799
4_93_55,4_655,49934,was,VERB,1,3,3234,274,340,799,848
4_93_56,4_655,49935,of,ADP,0,2,3696,274,340,848,904
4_93_57,4_655,49936,course,NOUN,1,6,6732,340,406,66,168
4_93_58,4_655,49937,no,X,0,2,2046,340,406,168,199
4_93_59,4_655,49938,bromide,NOUN,1,7,5280,340,406,199,279
4_93_60,4_655,49939,in,ADP,0,2,2046,340,406,279,310
4_93_61,4_655,49940,Dr,NOUN,1,2,2442,340,406,310,347
4_93_63,4_655,49941,prescription,NOUN,1,12,9240,340,406,438,578
4_93_64,4_655,49942,but,CONJ,0,3,2706,340,406,578,619
4_93_65,4_655,49943,you,PRON,0,3,2640,340,406,619,659
4_93_66,4_655,49944,will,NOUN,1,4,3366,340,406,659,710
4_93_67,4_655,49945,remember,VERB,1,8,5874,340,406,710,799
4_93_68,4_655,49946,that,DET,0,4,3300,340,406,799,849
4_93_69,4_655,49947,I,PRON,0,1,2904,340,406,849,893
4_93_70,4_655,49948,mentioned,VERB,1,9,8250,406,472,65,190
4_93_71,4_655,49949,an,DET,0,2,1980,406,472,190,220
4_93_72,4_655,49950,empty,ADJ,1,5,3960,406,472,220,280
4_93_73,4_655,49951,box,NOUN,1,3,2640,406,472,280,320
4_93_74,4_655,49952,of,ADP,0,2,1980,406,472,320,350
4_93_75,4_655,49953,bromide,NOUN,1,7,5214,406,472,350,429
4_93_76,4_655,49954,powders,NOUN,1,7,5874,406,472,429,518
4_93_77,4_656,49955,One,NUM,0,3,2706,406,472,518,559
4_93_78,4_656,49956,or,CONJ,0,2,1980,406,472,559,589
4_93_79,4_656,49957,two,NUM,0,3,2640,406,472,589,629
4_93_80,4_656,49958,of,ADP,0,2,1980,406,472,629,659
4_93_81,4_656,49959,those,DET,0,5,3960,406,472,659,719
4_93_82,4_656,49960,powders,NOUN,1,7,5280,406,472,719,799
4_93_83,4_656,49961,introduced,VERB,1,10,8910,406,472,799,934
4_93_84,4_656,49962,into,ADP,0,4,4818,472,538,66,139
4_93_85,4_656,49963,the,DET,0,3,2640,472,538,139,179
4_93_86,4_656,49964,full,ADJ,1,4,3300,472,538,179,229
4_93_87,4_656,49965,bottle,NOUN,1,6,4620,472,538,229,299
4_93_88,4_656,49966,of,ADP,0,2,1980,472,538,299,329
4_93_89,4_656,49967,medicine,NOUN,1,8,5940,472,538,329,419
