WORD_CLEAN,WORD_FIXATION_COUNT,WORD_FIXATION_%,WORD_GAZE_DURATION,WORD_FIRST_FIXATION_DURATION,WORD_SECOND_FIXATION_DURATION,WORD_THIRD_FIXATION_DURATION,WORD_TOTAL_READING_TIME,WORD_TOTAL_READING_TIME_%,WORD_SKIP,WORD_SPILLOVER,WORD_RUN_COUNT
darted,1.285714286,0.018921429,197.7142857,170.7857143,95,0,265.7857143,0.019092857,0.285714286,34.07142857,1.142857143
dashed,1,0.014246154,229.4615385,224.7692308,4.692307692,0,229.4615385,0.016161538,0.230769231,17.46153846,0.923076923
date,0.557692308,0.006361538,106,106,3.428571429,10.14285714,119.5714286,0.006540934,0.664835165,10.17307692,0.521978022
dated,1.321428571,0.013564286,242.8928571,193.5714286,75,14.85714286,283.4285714,0.013992857,0.464285714,47.07142857,1.107142857
dates,0.928571429,0.013814286,238.5714286,191.1428571,47.42857143,0,238.5714286,0.018092857,0.285714286,0,0.714285714
daughter,1.428571429,0.01355,272.5714286,221.2142857,64.28571429,16.42857143,301.9285714,0.01395,0.5,31.35714286,1.142857143
dawned,1.401098901,0.015980495,224.5879121,187.7802198,54.25549451,31.50274725,288.7912088,0.015649725,0.18956044,104.0714286,1.181318681
day,0.645665446,0.007906703,117.1689866,112.7246642,13.53601954,4.337728938,131.664591,0.007708291,0.574847375,20.33455433,0.616117216
daylight,1.107142857,0.012967857,195.25,165.375,45.03571429,5.964285714,216.375,0.012064286,0.25,39.96428571,0.910714286
days,0.77433281,0.009701805,137.4909733,134.0317896,18.86499215,0.906593407,153.8033752,0.009384812,0.454866562,33.52315542,0.7433281
dazed,0.857142857,0.010871429,129.3571429,129.3571429,25.92857143,0,155.2857143,0.009835714,0.428571429,0,0.857142857
de,0.714285714,0.007507143,147.7142857,133.2142857,44.78571429,12.07142857,190.0714286,0.009528571,0.5,137.2142857,0.571428571
dead,0.864468864,0.010817521,147.008547,140.8894994,24.86874237,10.52442002,177.5445665,0.0106942,0.414529915,40.46031746,0.800976801
deadly,1.069230769,0.01204022,196.2901099,168.3923077,39.36923077,7.585714286,224.232967,0.01219956,0.451648352,71.75934066,0.895604396
deal,0.705494505,0.009924066,130.4307692,123.9164835,12.05604396,2.428571429,138.4010989,0.009416154,0.457142857,32.42857143,0.676923077
dealt,1.285714286,0.015142857,225.1428571,211.3928571,51.14285714,21,294.6785714,0.016271429,0.5,72.82142857,1.107142857
dear,1.060228233,0.012704057,200.7303466,169.4142012,43.48372781,12.25739645,229.2907861,0.013087954,0.397928994,63.07480981,0.899196957
dearest,1.75,0.018207143,283,238.2142857,85.03571429,26.10714286,380.0714286,0.019453571,0,105.5714286,1.428571429
dears,2.384615385,0.033615385,389.1538462,277.6923077,121.6923077,75,520.5384615,0.0371,0.230769231,101,1.538461538
death,0.867709214,0.010775486,152.5773457,143.364962,22.18448859,2.940405748,169.9691462,0.010250232,0.356508876,54.89729501,0.803465765
deathly,0.846153846,0.0086,184.6153846,184.6153846,0,0,184.6153846,0.008507692,0.384615385,108.8461538,0.846153846
debatable,2.857142857,0.027092857,310.5,219.2857143,160.7142857,114.3571429,672.5,0.030842857,0.285714286,128,1.785714286
debating,0.785714286,0.009057143,203.9285714,192.2857143,11.64285714,0,203.9285714,0.011778571,0.285714286,21.28571429,0.714285714
debris,1.285714286,0.01365,209.8571429,209.8571429,47.92857143,27.07142857,284.8571429,0.014307143,0.285714286,0,1.285714286
debt,0.571428571,0.005835714,95.07142857,95.07142857,3.142857143,0,98.21428571,0.004707143,0.5,27.57142857,0.571428571
deceased,1.42967033,0.015753736,249.4395604,207.8736264,75.60769231,20.37912088,320.678022,0.017267802,0.27032967,71.09120879,1.178021978
deceive,0.974358974,0.012318315,228.3681319,213.8992674,24.65201465,0,238.5512821,0.014388828,0.272893773,45.18131868,0.899267399
deceived,1.535714286,0.022214286,269.3571429,207.2142857,81.46428571,25.67857143,334.4642857,0.023925,0.285714286,18.03571429,1.142857143
deceiving,1.307692308,0.016292308,185.8461538,173.7692308,78.15384615,0,251.9230769,0.015176923,0.076923077,58.92307692,1.230769231
decent,1.214285714,0.01575,239.7142857,208.3571429,14.85714286,14.64285714,239.7142857,0.015307143,0.142857143,157.6428571,0.928571429
decide,1.247252747,0.013277582,204.7978022,181.1230769,52.02747253,18.51758242,262.7120879,0.013473956,0.378021978,53.37582418,1.038461538
decided,1.326923077,0.015634982,252.3278388,212.2261905,51.98992674,16.11813187,286.3580586,0.016151099,0.279304029,38.38095238,1.084249084
decidedly,1.321428571,0.016257143,246.5357143,186.9285714,87.75,3.107142857,277.7857143,0.016103571,0.107142857,61.32142857,1.071428571
decides,1.615384615,0.020830769,292.8461538,213.5384615,103.3076923,26.30769231,343.1538462,0.020869231,0.153846154,78.46153846,1.153846154
decision,1.093406593,0.013912088,204.2706044,171.5975275,38.62225275,4.423076923,214.6428571,0.013224588,0.284340659,53.05357143,0.924450549
declared,1.391025641,0.019195421,258.6465201,230.1474359,56.70054945,12.51098901,302.2435897,0.020139011,0.315934066,58.1978022,1.19047619
decline,1.214285714,0.017328571,222.5714286,197.0714286,67.92857143,0,265,0.0186,0.428571429,12,1.071428571
decorating,1.5,0.018542857,332.8571429,287.0714286,71.5,13.14285714,371.7142857,0.021135714,0.214285714,106.5,1.142857143
decorous,1.714285714,0.017907143,270.2142857,259.5,99.85714286,44.5,456.5,0.020692857,0.071428571,115.9285714,1.5
deduce,1.285714286,0.017571429,206,178.8571429,56.42857143,14.71428571,250,0.017271429,0.285714286,48.78571429,1.142857143
deduced,1.642857143,0.023178571,281.4285714,202.8571429,134.3571429,14.78571429,352,0.02275,0.285714286,21.5,1.285714286
deduction,1.458791209,0.019332555,270.0906593,201.3021978,83.72115385,13.85714286,309.6483516,0.019808929,0.146978022,80.56730769,1.131868132
deductions,1.362637363,0.016081044,237.3571429,189.3928571,59.28571429,10.28571429,262.9285714,0.015132967,0.035714286,87.43131868,1.071428571
deep,0.707417582,0.007840865,133.1188187,124.6902473,18.04464286,5.508928571,148.2438187,0.007943201,0.641483516,29.1875,0.644917582
deepened,1.642857143,0.025335714,225.5,179.7857143,102.5,36.21428571,337.0714286,0.024442857,0.142857143,63.5,1.357142857
deeper,0.714285714,0.007935714,118.3571429,110.7142857,7.642857143,0,118.3571429,0.006485714,0.428571429,109.8571429,0.642857143
defeat,1.461538462,0.016830769,227,214.1538462,72.30769231,16.15384615,302.6153846,0.016630769,0.153846154,62.61538462,1.384615385
defeated,1.428571429,0.022364286,243.2857143,208.2142857,68.28571429,14.5,291,0.021907143,0.285714286,40.85714286,1.214285714
defence,1.323076923,0.015106154,246.8769231,193.6923077,57.67692308,13.81538462,266.8615385,0.01458,0.338461538,22.73846154,1.030769231
defences,0.928571429,0.010735714,141.1428571,121.8571429,35.07142857,3.5,160.4285714,0.009392857,0.285714286,0,0.785714286
defend,1.005494505,0.011006044,175.4010989,164.0961538,38.80769231,12.5,215.4038462,0.01125522,0.442307692,32.21978022,0.931318681
defensive,1.142857143,0.011378571,210.7142857,189.0714286,39,17.14285714,245.2142857,0.011492857,0.214285714,105.4285714,0.928571429
deference,1.785714286,0.018514286,292.6428571,257.1428571,59.42857143,36.64285714,421.2857143,0.020635714,0.214285714,48.07142857,1.285714286
defiance,1.461538462,0.0164,316.8461538,202.0769231,130.0769231,14,346.1538462,0.019615385,0.076923077,88.76923077,1.076923077
deft,1.214285714,0.015692857,241.7857143,241.7857143,26.71428571,10.85714286,279.3571429,0.016778571,0.571428571,19.71428571,1.142857143
defy,1.071428571,0.010607143,267.7142857,222.7142857,45,11.85714286,279.5714286,0.013614286,0.142857143,84,0.928571429
degenerate,1.538461538,0.026046154,330.9230769,240.3076923,58.61538462,15.23076923,330.9230769,0.028192308,0.153846154,51.46153846,1
degree,1.053113553,0.012349267,221.2802198,191.8791209,29.4010989,0,221.2802198,0.01252674,0.492673993,32.66483516,0.880952381
degrees,0.964285714,0.013295604,190.7225275,179.0274725,18.50274725,0,197.5302198,0.012692857,0.368131868,23.5,0.89010989
delay,0.886446886,0.009710989,164.4157509,158.5833333,21.26556777,0,179.8489011,0.009246795,0.417582418,71.43498168,0.836080586
delayed,1.285714286,0.0156,244.2142857,222.5357143,54.92857143,15.28571429,292.75,0.016925,0.071428571,63.17857143,1.142857143
deliberate,2.258241758,0.026210806,288.2985348,240.6886447,134.6575092,86.38095238,511.4267399,0.028153114,0.172161172,231.2087912,1.813186813
deliberately,1.416483516,0.019239451,241.6373626,194.3835165,63.33186813,30.18901099,296.778022,0.019716044,0.28021978,94.85604396,1.072527473
deliberating,1.538461538,0.024361538,253.0384615,218.6923077,74.38461538,12.46153846,320.7692308,0.023969231,0.076923077,85.65384615,1.269230769
delicate,1.464285714,0.018207143,240.2857143,181.6428571,113.5714286,25.78571429,324.5714286,0.020307143,0.428571429,89.07142857,1.142857143
delicately,1.714285714,0.01925,299.5714286,231.6428571,161.2857143,23.85714286,416.7857143,0.022064286,0.071428571,196.8571429,1.357142857
delight,1.142857143,0.012864286,253.2857143,233.9285714,19.35714286,0,253.2857143,0.012778571,0.071428571,80.21428571,1
delighted,1.428571429,0.019325,235.8928571,210.6607143,49.35714286,19.44642857,300.8392857,0.018642857,0.089285714,35.60714286,1.25
delightful,1.703296703,0.020782784,307.6446886,225.1135531,112.7527473,29.71428571,377.8901099,0.021347802,0.124542125,121.2289377,1.271062271
deliver,1.035714286,0.014567857,230.9285714,205.5,34.64285714,0,240.1428571,0.016903571,0.25,17.92857143,0.892857143
demanded,1.821428571,0.021033516,273.8516484,222.8214286,149.3736264,39.70604396,428.2087912,0.02388956,0.074175824,26.03846154,1.56043956
demands,0.846153846,0.009392308,228.7692308,193.7692308,28.23076923,6.769230769,228.7692308,0.011538462,0.307692308,0,0.692307692
demeanour,1.642857143,0.017364286,278.6428571,205.1428571,114.5,17.28571429,336.9285714,0.016928571,0.142857143,115.4285714,1.214285714
demolish,1.384615385,0.016976923,312.8461538,233.6923077,61.07692308,18.07692308,312.8461538,0.018438462,0.307692308,13.53846154,1
demolished,1.615384615,0.019953846,285.6153846,226.7692308,84.07692308,36.92307692,347.7692308,0.020138462,0.153846154,26.46153846,1.307692308
demoniacal,1.928571429,0.0257,202.2142857,182.8571429,61.64285714,57.42857143,416.8571429,0.0272,0.214285714,142.8571429,1.357142857
demonstration,1.714285714,0.014657143,268.4285714,241,138.1428571,8.857142857,388,0.015821429,0.214285714,0,1.428571429
denials,1.434065934,0.015983333,231.46337,197.5769231,98.24908425,25.4029304,321.2289377,0.017008059,0.221611722,32.16666667,1.214285714
denied,1.141025641,0.013788462,219.9230769,198.0897436,39.6025641,7.025641026,244.7179487,0.014232051,0.461538462,84.84615385,1
denouement,0.769230769,0.008146154,164.6923077,136.3846154,48.76923077,0,185.1538462,0.009607692,0.461538462,0,0.615384615
denounce,1.076923077,0.011038462,252.1538462,241.2307692,27.84615385,0,269.0769231,0.013492308,0.384615385,15.15384615,1
dense,0.964285714,0.01245,181,177.2857143,18.10714286,2.928571429,198.3214286,0.013335714,0.178571429,37.25,0.892857143
deny,0.973626374,0.01305011,195.9142857,179.5604396,34.21758242,8.995604396,222.7736264,0.014283516,0.413186813,59.96263736,0.869230769
depart,1,0.016984615,224.0769231,209,15.07692308,0,224.0769231,0.018438462,0.230769231,40.53846154,0.846153846
departed,1.492673993,0.018763004,311.2545788,229.5567766,93.21978022,16.54578755,345.9688645,0.021222894,0.19047619,48.46886447,1.124542125
departure,1.271978022,0.015524313,213.5631868,194.8598901,62.41346154,12.35714286,275.5769231,0.015780495,0.259615385,55.82417582,1.126373626
depend,1.714285714,0.02445,204.9285714,182.2142857,121.9285714,19.57142857,323.7142857,0.022178571,0.214285714,108,1.571428571
dependent,1.285714286,0.012842857,279.0714286,251.7857143,61.28571429,0,313.0714286,0.014442857,0,142.7142857,1.142857143
depends,1.25,0.018428571,261.3214286,231.7857143,44.82142857,12.14285714,288.75,0.019932143,0.178571429,60.64285714,1.071428571
deplorable,2.214285714,0.030321429,298.9285714,209,157.4285714,49.78571429,468.4285714,0.030614286,0.142857143,62.78571429,1.5
deposed,2.5,0.026964286,347.1428571,204.0714286,143.6428571,139.5714286,635.2857143,0.031992857,0.071428571,31.21428571,1.714285714
deposit,0.857142857,0.010942857,210.5714286,203.5714286,7,0,210.5714286,0.01365,0.214285714,32.07142857,0.785714286
deposited,2.307692308,0.030184615,318.7692308,205.0769231,141.9230769,67.38461538,449.2307692,0.029184615,0.153846154,0,1.538461538
deposits,1.461538462,0.015207692,195.9230769,173.0769231,80,21.30769231,290.8461538,0.013684615,0.230769231,26.61538462,1.307692308
depressing,1.5,0.017864286,192.2857143,180.1428571,89.71428571,3.928571429,273.7857143,0.0146,0.214285714,195.6428571,1.428571429
deranged,1.785714286,0.024292857,309.9285714,221.6428571,75.78571429,57.21428571,369.7142857,0.024414286,0,62.28571429,1.142857143
descend,0.714285714,0.008928571,110.9285714,103.0714286,16.85714286,0,119.9285714,0.007128571,0.428571429,41.57142857,0.642857143
descended,1.785714286,0.025428571,330.2857143,199.8571429,130.4285714,35,365.2857143,0.024678571,0.357142857,44.35714286,1.142857143
descending,1.357142857,0.015864286,230,203.1428571,68.57142857,9.214285714,280.9285714,0.015014286,0.071428571,58.64285714,1.214285714
describe,1.238095238,0.01615,191.2619048,185.9285714,41.54761905,13.61904762,252.547619,0.015919048,0.238095238,13.61904762,1.142857143
described,1.663736264,0.019410989,277.1626374,236.2010989,86.31868132,31.95934066,359.421978,0.020147912,0.085714286,43.75934066,1.345054945
describes,1.153846154,0.010992308,147.3076923,109.7692308,90.38461538,10.30769231,210.4615385,0.008830769,0.307692308,25.07692308,1
description,1.285714286,0.0108,153.1428571,125.1428571,62.07142857,23.71428571,257,0.0098,0.357142857,15.28571429,1
desk,0.843956044,0.010948462,158.518315,146.018315,25.96630037,4.277655678,176.8673993,0.011205055,0.367765568,46.07252747,0.779120879
despair,1.370879121,0.019175824,222.25,187.0714286,67.21428571,6.928571429,261.2142857,0.017758242,0.266483516,34.37087912,1.142857143
desperate,1.769230769,0.018688462,288.9615385,184,164.2307692,22.07692308,376.9230769,0.019038462,0.115384615,133.0384615,1.346153846
desperately,1.214285714,0.014857418,221.2582418,201.478022,34.20879121,0,235.6868132,0.014098077,0.181318681,91.40384615,1.068681319
destroy,1.047337278,0.013459763,193.147929,173.6449704,39.10059172,8.73964497,222.7278107,0.013695858,0.349112426,43.59171598,0.952662722
destroyed,1.250392465,0.015820408,225.2087912,185.0596546,59.48901099,4.903453689,249.4521193,0.015318838,0.224489796,40.98037677,1.009419152
destroying,1.353846154,0.017578462,229.4923077,184.4461538,68.72307692,16.06153846,269.2307692,0.016904615,0.261538462,25.04615385,1.076923077
destroys,1.642857143,0.018542857,231.2142857,180.7857143,78.07142857,24.42857143,290.5,0.0167,0.071428571,25.78571429,1.214285714
destruction,1.673992674,0.018805861,236.6666667,196.3186813,67.13186813,22.47619048,351.9487179,0.018548901,0.152014652,3.380952381,1.302197802
detached,1.428571429,0.015028571,284.9285714,216.8571429,112.0714286,7.428571429,336.3571429,0.017107143,0.142857143,152.8571429,1.071428571
detail,0.69047619,0.008680952,115.7380952,99.19047619,26.42857143,0,125.6190476,0.006659524,0.5,26.78571429,0.619047619
details,0.925824176,0.011653297,185.7087912,182.6016484,3.107142857,0,185.7087912,0.011273626,0.373626374,16.38461538,0.89010989
detained,1.714285714,0.02025,271.1428571,223,83.57142857,44.42857143,366.0714286,0.020278571,0.071428571,132.7142857,1.428571429
detected,1.642857143,0.0164,315.5,179,174.4285714,19,372.4285714,0.016671429,0.357142857,49.57142857,1.142857143
detective,1.493818681,0.017196429,249.8063187,196.8296703,84.57486264,11.60714286,299.8956044,0.016627816,0.245879121,51.28571429,1.1875
detectives,1.346520147,0.017407766,241.0875458,200.3805861,61.7032967,10.43736264,276.5227106,0.016956447,0.179120879,79.47912088,1.0996337
deter,1.447802198,0.016827198,228.7967033,193.4532967,90.31593407,41.90934066,325.6785714,0.017415385,0.296703297,55.75824176,1.228021978
determination,2,0.029084615,440.9230769,228.9230769,150.2307692,27.84615385,440.9230769,0.030830769,0,30.15384615,1
determine,1.214285714,0.021528571,245.2857143,221.2857143,34.28571429,0,255.5714286,0.021071429,0.214285714,0,1
determined,1.350549451,0.013558791,248.0879121,199.5263736,68.23736264,16.78351648,291.4802198,0.01381044,0.315384615,28.9989011,1.056043956
determines,1.692307692,0.020876923,307.6923077,244.8461538,97.61538462,32.15384615,393.4615385,0.023561538,0.230769231,12.76923077,1.384615385
detours,1.071428571,0.014621429,246.0714286,246.0714286,12.07142857,0,258.1428571,0.016292857,0.142857143,22.28571429,1.071428571
deuce,1.642857143,0.0162,219.2857143,193.7142857,152.4285714,16.57142857,362.7142857,0.017142857,0.214285714,35.78571429,1.5
develop,1.142857143,0.019692857,215.5714286,161.8571429,53.71428571,0,215.5714286,0.017535714,0.357142857,74.92857143,0.857142857
devil,0.855311355,0.011446703,185.8461538,181.6666667,19.1025641,0,200.7692308,0.013000549,0.525641026,28.54578755,0.82967033
devoted,1.269230769,0.015109066,174.1565934,144.9368132,48.93131868,29.87912088,237.5164835,0.014024451,0.32967033,40.85714286,1.008241758
devotion,1.631868132,0.020142308,234.7087912,216.8489011,92.76098901,26.38736264,335.9972527,0.020371429,0.148351648,56.60164835,1.445054945
dew,0.428571429,0.005257143,58.14285714,58.14285714,14.78571429,0,72.92857143,0.004692857,0.642857143,0,0.428571429
dialogue,1.642857143,0.018292857,149.9285714,149.9285714,99,24.92857143,288.5714286,0.015428571,0.142857143,106.8571429,1.428571429
dictate,1.321428571,0.016014286,221.25,176.2857143,59.71428571,26.46428571,262.4642857,0.014396429,0.285714286,13.39285714,1.035714286
did,0.71510989,0.008969994,132.4639805,124.6270147,23.11208791,3.089285714,151.7864469,0.009148871,0.554639805,23.99236874,0.671367521
didnt,1.072623029,0.013785189,179.89656,164.1555184,43.5874343,8.596989967,217.5193502,0.01344097,0.348064978,51.5140946,0.945293837
die,1.230769231,0.013284615,179.0769231,179.0769231,57.76923077,39.07692308,283.1538462,0.015369231,0.384615385,145.7692308,1.153846154
died,0.678963893,0.007414129,133.1899529,131.3430141,11.63265306,0,142.9756672,0.007615149,0.515698587,20.20408163,0.65855573
dies,1.076923077,0.012153846,237.8461538,234.6923077,16.92307692,0,251.6153846,0.013015385,0.307692308,42.61538462,1
differ,0.928571429,0.011085714,174.8571429,156.4285714,40.28571429,0,196.7142857,0.011228571,0.357142857,75.28571429,0.857142857
difference,0.857142857,0.008892857,153.6428571,128.6428571,25,0,153.6428571,0.0075,0.357142857,0,0.714285714
different,1.283150183,0.015174945,203.1992674,173.4714286,52.85677656,15.97179487,250.7010989,0.014122381,0.254945055,90.23516484,1.057875458
difficult,1.024420024,0.013280464,166.1721612,150.7454212,37.85164835,7.66971917,197.0604396,0.01209243,0.312576313,78.58058608,0.935897436
difficulties,1.5,0.014646154,223.6923077,182.1153846,67.84615385,10.69230769,291.7307692,0.013203846,0.269230769,4.769230769,1.153846154
difficulty,1.501569859,0.017884694,225.6310832,200.8155416,70.57692308,17.78178964,299.6091052,0.017079906,0.092621664,51.0722135,1.284929356
dignity,1.357142857,0.014810714,211,199.2142857,66.25,17.03571429,288.3571429,0.015082143,0.178571429,18,1.25
dilating,1,0.013207143,203.9285714,119.4285714,93.5,17.21428571,257.6428571,0.016185714,0.571428571,80.92857143,0.714285714
dilemma,1.076923077,0.012746154,188.8461538,163.4615385,25.38461538,0,188.8461538,0.011192308,0.153846154,104.2307692,0.923076923
dim,1.071428571,0.010692857,196.9285714,196.9285714,40.71428571,16,253.6428571,0.012628571,0.357142857,80.5,1
dimly,1.071428571,0.010971429,202.5,190.8571429,45.14285714,47.5,283.5,0.012607143,0.285714286,126.2142857,0.928571429
dinner,1.108058608,0.015094872,153.6593407,134.7783883,55.69047619,13.07142857,203.540293,0.013713919,0.296703297,62.52380952,0.989010989
diplomacy,1.386446886,0.017032051,248.4542125,190.1080586,70.06959707,14.06227106,277.978022,0.016193956,0.172161172,98.2014652,1.02014652
dipped,0.857142857,0.009742857,196.8571429,196.8571429,17.71428571,0,214.5714286,0.0111,0.214285714,88.85714286,0.857142857
direct,1,0.013020513,191.0512821,179.5641026,27.12820513,7.666666667,214.3589744,0.013707692,0.256410256,89.97435897,0.871794872
directed,1.461538462,0.018007692,269.1025641,220.4871795,91.71794872,6.564102564,323,0.019497436,0.153846154,57.25641026,1.179487179
direction,1.142857143,0.015082653,205.5306122,182.7142857,36.75510204,5.581632653,227.3367347,0.014711224,0.204081633,30.7244898,1.010204082
directly,1.25,0.017964286,239.4642857,203.4642857,59.96428571,0,263.4285714,0.017925,0.107142857,109.4642857,1.035714286
